source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,A_v,E_bp_rp
1858708261992087168,312.55509816370625,30.342623241468765,1.469573813139035,0.055672694,-18.63600748973321,0.039794102,-26.291501950245028,0.04861996,,16.965044,17.900377,16.021736,0.6258900000000001,0.2703441
1858709189705879552,312.7544294951249,30.38696063606457,1.6013202044357866,0.053287186,13.051709181926734,0.04155631,3.4629658998678425,0.053134225,,16.94382,17.939524,15.964697,0.56823,0.24543869999999998
1858714820390073856,312.92045017162604,30.516030353480208,1.617095282464418,0.05626515,-10.697101775004068,0.046309523,-9.813065274030738,0.055284247,,17.06892,18.042217,16.093029,0.50251,0.2170519
1858715786769313408,312.8260242980768,30.47423804624744,2.348223020170983,0.4568359,1.743281261571112,0.35713443,-5.024266454298495,0.42308182,,17.598227,17.716558,16.391747,0.53909,0.2328521
1858716336530449408,312.8825489450631,30.513654604638333,2.2608413651700983,0.020127313,4.14180670822827,0.016579373,-19.66216313955277,0.02042691,-42.66997,11.360833,11.594731,10.976862,0.5208,0.224952
1858718398114746880,312.9475478466833,30.58266529501009,3.052724206314578,0.07458512,3.1671049856089515,0.055571403,7.890476336196039,0.07169348,,17.493713,18.94858,16.313986,0.52979,0.22883509999999999
1858725063896975872,313.55218436145475,30.16571717319956,1.3466285193345058,0.013111044,-4.264290629304828,0.009091134,-7.788996876494476,0.012665516,22.032057,13.670864,14.013674,13.163985,0.39308,0.1697852
1858726227825697152,313.5397083888432,30.21357696138423,2.31144435553374,0.7077541,0.0464457663057386,0.4821641,-2.5843521588512184,0.7803547,-13.5420885,15.114392,14.766529,13.984077,0.3844,0.166036
1858728431151581952,313.6322675869989,30.301883153060544,1.676019823500983,0.096638694,-7.559675269839149,0.07162165,-10.895144675145156,0.097912945,,17.74129,18.798714,16.665707,0.39494000000000007,0.1705886
1858746847960632960,313.61028989661634,30.407674216315183,1.513872516368007,0.03170693,-8.897086002168205,0.022379326,-6.931113207831844,0.03261619,,15.327622,15.884191,14.50882,0.43338000000000004,0.1871922
1858747569525944832,313.5381173872318,30.403168630807524,1.3644392428415764,0.013173513,5.932130580986966,0.009256438,-6.068467498154772,0.01381894,2.88884,13.767279,14.120038,13.252954,0.42718,0.18451420000000002
1858747878763609728,313.5221940991973,30.437264264810125,1.529558581594469,0.023655627,20.46134190833852,0.017363617,8.698251950590416,0.024471153,,15.321126,15.860891,14.634355,0.42996999999999996,0.18571929999999998
1858748703397580288,313.6850535426748,30.46305087132148,2.6016926311192643,0.015253998,2.5738573724106555,0.011114689,-1.610289613103571,0.016470332,-7.276368,14.057872,14.545228,13.413272,0.45167,0.1950923
1858751314737698048,313.50923752428736,30.507713767608436,1.6434235331678622,0.034408484,19.18545670160437,0.027723825,10.919122428800968,0.03545677,-62.452896,14.746424,15.125187,14.11766,0.42439,0.18330909999999997
1858753857358422656,313.63276306076534,30.600951322049852,2.065918302232807,0.05427258,-30.32377612389478,0.042670336,-24.36650297188011,0.057285056,,16.78152,17.754,15.824293,0.47399,0.2047331
1858754853790587776,313.6030339192923,30.645480696874152,1.272422289272624,0.08133762,-6.226662342915931,0.05975638,-4.944901521959645,0.0725277,,17.485447,18.522976,16.493835,0.47089000000000003,0.2033941
1858755021282840064,313.5754257025516,30.65551217751454,1.570883465798478,0.0107006645,-10.30666977467973,0.008172961,-15.233933439466435,0.011149478,-23.727444,12.716662,13.015783,12.257223,0.46345,0.20018049999999998
1858759973392407168,313.84006236402803,30.49094239473662,1.5322773469722255,0.037626322,-11.373689590783444,0.025975943,-22.00640489233269,0.03381979,,16.05592,16.741964,15.253266,0.49662000000000006,0.2145078
1858775607073463680,313.8912259733545,30.66300503861769,2.0186253538583183,0.022983521,-1.4566963996344344,0.015654624,2.9067909603660853,0.018621154,17.916796,11.500449,11.712227,11.143038,0.55738,0.24075219999999997
1858777290700828032,313.6808030711705,30.63631423979232,1.9166700056404415,0.021489443,-2.6608609495761204,0.016396152,-11.09279731492352,0.021217123,-46.321976,14.920719,15.492467,14.209482,0.5105700000000001,0.22053330000000002
1858777698715020416,313.6791062866641,30.68182455766893,1.2400707162710105,0.11671935,-8.063923693471281,0.08357773,-7.1636350383243705,0.10631109,,17.613102,18.146103,16.829908,0.51429,0.22214009999999998
1858778355852801280,313.62964105285243,30.664932117697397,1.2838348699148083,0.06536302,10.651457272234156,0.048519,4.727790448383697,0.059378143,,17.139389,17.983402,16.242498,0.48701,0.21035689999999999
1858790622279862912,313.2619139304022,30.40423738395493,1.7188794208712512,0.073016554,-1.0790672903266516,0.053260308,-2.31187343066918,0.06906012,,16.71903,17.666883,15.702105,0.46097,0.1991093
1858793641629140224,313.3748744644669,30.55167965126069,1.7559980788729888,0.026338108,-5.566654330318864,0.019763442,-18.409818870794066,0.025821919,,15.382055,15.958879,14.627696,0.45074000000000003,0.1946906
1858793847787204736,313.3194375680624,30.52103526605909,2.5825504956112435,0.011972091,0.5296788122172114,0.00921955,-19.59045419605794,0.01104209,-14.441969,12.093398,12.381397,11.648265,0.46872,0.2024568
1858798490660091264,313.19695174824164,30.612371747000417,2.0266090910045222,0.014315181,-11.6164069851979,0.011001513,-3.692293082027532,0.012689989,11.69319,11.665014,11.948566,11.21952,0.51336,0.2217384
1858801548677111552,313.5381166416424,30.646898671692973,2.0966298838455413,0.018352907,-15.903133534006328,0.014540066,-13.954621802806898,0.019033361,2.4361126,13.929342,14.541189,13.18608,0.45198000000000005,0.19522620000000002
1858803129224902784,313.5079052206044,30.72768791128856,1.4274298642801024,0.013930779,2.265636158113958,0.010248223,-4.321121625004765,0.012780093,-1.7704103,13.421193,13.717371,12.96236,0.47709,0.2060721
